69.817,-162.917
69.733,-163.017
66.867,-162.633
66.067,-162.75
66.069,-162.764
66.083,-162.75
66.883,-162.6
67.566,-162.975
67.55,-162.967
65.617,-168.1
61.533,-165.583
67.732,-164.548
67.733,-164.55
69.367,-152.133
69.367,-152.133
68.167,-151.767
68.133,-151.733
67.1,-157.85
67.1,-157.85
66.888,-157.16
66.05,-154.267
66.0,-153.7
66.0,-153.7
66.54,-151.31
67.511,-148.493
67.5,-148.483
67.5,-148.483
67.683,-149.733
61.25,-153.82
66.817,-150.65
67.4,-150.117
65.175,-152.107
65.933,-149.833
65.0,-150.65
64.999,-150.638
65.0,-150.65
65.933,-149.833
66.567,-145.267
66.567,-145.267
68.115,-145.579
68.117,-145.567
65.483,-144.667
64.777,-141.148
64.783,-141.15
64.5,-163.033
64.54,-163.04
64.511,-165.44
64.688,-163.413
62.062,-163.3
62.05,-163.3
64.327,-158.742
64.316,-158.73
64.7,-162.05
64.7,-162.05
63.687,-170.493
63.683,-170.483
63.767,-171.733
63.767,-171.733
63.317,-168.967
63.883,-160.8
63.883,-160.8
62.65,-160.183
62.65,-160.183
62.785,-164.491
62.783,-164.483
62.1,-163.683
62.083,-163.717
61.783,-166.033
61.783,-166.033
61.783,-166.033
60.0,-166.0
60.383,-166.2
60.367,-166.267
61.524,-166.147
61.517,-166.133
60.785,-161.829
60.7,-161.967
64.737,-156.934
64.733,-156.933
64.935,-161.155
64.933,-161.167
64.78,-141.15
65.7,-156.383
62.957,-155.61
62.54,-153.617
62.543,-153.623
62.54,-153.617
62.894,-155.976
62.883,-155.967
61.583,-159.533
61.583,-159.533
61.572,-149.541
61.572,-149.54
61.1,-155.583
61.1,-155.567
63.886,-152.302
63.9,-152.267
62.517,-153.883
62.533,-153.617
62.091,-152.735
62.1,-152.75
61.983,-152.083
61.983,-152.083
62.32,-150.095
62.3,-150.417
61.977,-151.217
61.967,-151.183
60.58,-151.239
60.476,-151.034
60.467,-151.033
61.167,-151.05
64.55,-149.072
64.55,-149.083
64.3,-149.117
62.826,-149.907
62.883,-149.833
58.112,-135.452
58.12,-135.417
64.804,-147.876
64.838,-147.614
64.833,-147.617
66.45,-150.583
63.017,-154.367
57.583,-157.583
64.727,-155.47
64.727,-155.47
61.867,-162.033
56.0,-134.133
63.331,-149.127
63.733,-148.917
63.733,-148.917
63.65,-148.8
63.866,-148.969
63.87,-148.97
63.391,-148.956
63.4,-148.95
64.683,-147.083
64.65,-147.067
64.65,-147.067
63.967,-145.7
63.994,-145.721
64.0,-145.717
65.833,-144.067
63.032,-145.498
63.033,-145.5
63.083,-145.5
62.1,-145.967
70.467,-157.436
58.967,-159.05
60.9,-161.233
61.714,-148.909
61.717,-148.883
61.633,-149.033
59.45,-157.333
61.267,-149.65
62.159,-145.459
61.817,-147.55
61.949,-147.169
61.933,-147.167
61.817,-147.55
66.6,-159.983
61.55,-145.217
61.253,-149.794
61.25,-149.8
61.178,-149.966
61.183,-149.967
61.169,-150.028
61.217,-149.855
61.2,-149.833
61.267,-149.65
61.596,-149.092
61.595,-149.089
61.748,-150.054
61.754,-150.052
61.416,-149.507
61.417,-149.5
61.13,-146.352
61.133,-146.25
61.437,-142.904
61.433,-142.933
61.132,-146.244
61.133,-146.25
60.783,-148.733
60.767,-148.683
70.344,-150.945
70.333,-150.933
60.128,-149.417
60.117,-149.45
60.233,-146.65
60.4,-146.083
62.962,-141.938
62.402,-142.995
62.4,-143.0
62.709,-143.981
62.7,-143.983
63.383,-143.333
63.317,-142.717
56.015,-132.834
60.489,-145.451
60.483,-146.6
60.083,-142.5
60.083,-142.5
60.814,-152.297
60.817,-152.3
60.467,-164.7
58.65,-162.067
58.65,-162.067
62.183,-159.767
62.183,-159.783
61.536,-160.341
61.533,-160.333
61.775,-161.319
61.767,-161.317
61.85,-165.567
58.983,-159.05
62.095,-163.682
62.1,-163.683
60.541,-165.087
60.533,-165.083
56.017,-161.167
55.116,-162.266
59.324,-155.902
59.3,-155.9
57.155,-170.222
55.221,-162.733
55.319,-160.521
55.333,-160.5
59.05,-158.517
59.05,-158.517
58.683,-156.656
58.683,-156.683
56.959,-158.632
56.95,-158.617
56.311,-158.373
56.31,-158.367
58.185,-157.386
58.417,-157.367
58.7,-157.017
59.749,-154.909
60.204,-154.316
60.2,-154.317
61.717,-157.15
61.717,-157.15
59.642,-151.491
59.433,-146.333
59.433,-146.333
59.433,-146.333
59.433,-146.333
57.751,-152.486
56.55,-154.133
59.8,-144.6
59.645,-151.478
59.011,-161.82
59.0,-161.817
59.067,-160.367
59.05,-160.383
59.979,-154.839
63.329,-142.953
67.252,-150.204
59.512,-139.671
61.133,-149.942
68.065,-149.58
59.517,-139.767
59.456,-135.324
59.443,-151.702
59.45,-151.7
59.233,-135.433
59.243,-135.509
58.967,-135.217
70.212,-151.002
70.2,-151.0
58.2,-136.633
65.698,-156.351
65.7,-156.633
59.75,-161.833
58.411,-135.709
58.425,-135.707
58.167,-135.25
57.048,-135.365
56.85,-135.533
61.75,-150.05
58.357,-134.564
58.4,-134.95
58.25,-134.9
58.192,-136.344
58.2,-136.35
57.499,-134.586
57.5,-134.583
56.6,-169.565
56.567,-169.65
57.267,-133.617
56.967,-133.9
56.95,-133.9
56.806,-132.937
56.817,-132.967
56.8,-132.817
56.467,-133.1
56.473,-132.387
56.484,-132.37
56.0,-134.133
56.0,-134.133
55.206,-132.828
55.2,-132.833
55.967,-133.8
56.247,-134.645
56.247,-134.65
64.37,-161.224
65.331,-166.466
55.55,-133.1
56.05,-132.7
55.55,-133.1
55.58,-133.075
55.567,-133.067
55.483,-133.15
55.483,-133.15
59.733,-157.267
56.933,-154.183
60.733,-151.35
55.357,-131.712
55.039,-131.579
55.131,-131.578
55.133,-131.583
52.833,173.183
52.717,174.1
51.883,-176.65
51.883,-176.65
51.383,179.267
52.95,-168.85
53.367,-167.9
53.895,-166.543
53.9,-166.55
54.6,-164.933
56.0,-160.517
53.967,-166.85
66.818,-161.022
43.733,-96.633
61.717,-157.15
31.4,-93.283
48.783,-96.95
47.967,-117.433
42.567,-84.417
35.2,-81.15
41.683,-69.983
41.467,-84.5
43.733,-103.617
38.539,-106.046
36.71,-110.237
38.917,-76.367
40.617,-93.95
66.067,-162.767
70.2,-151.0
41.9,-89.083
46.45,-95.217
45.883,-93.267
44.217,-71.75
29.35,-89.433
41.733,-122.55
45.767,-122.867
20.25,-155.883
21.867,-159.45
23.867,-166.283
40.283,-88.133
33.183,-86.783
41.35,-82.183
34.983,-81.05
33.35,-84.567
41.533,-71.283
42.7,-73.167
42.1,-83.167
41.633,-80.217
39.9,-83.133
40.3,-88.15
40.017,-82.467
44.217,-114.933
40.05,-107.883
46.767,-92.083
41.35,-70.767
31.417,-87.05
34.367,-118.567
45.46,-69.6
28.083,-92.7
42.633,-83.983
37.983,-101.746
37.75,-97.217
40.167,-89.333
40.617,-93.95
29.717,-98.05
45.25,-122.767
43.167,-95.15
46.367,-104.25
35.65,-112.15
39.983,-75.867
42.467,-82.433
45.1,-94.5
39.733,-77.433
41.7,-73.733
33.483,-77.583
43.167,-90.683
41.067,-71.933
32.217,-80.7
40.783,-72.75
43.683,-92.183
45.433,-105.4
38.083,-102.617
48.417,-119.533
38.933,-90.433
59.517,-139.767
45.7,-92.95
44.683,-84.733
46.494,-99.76
60.817,-152.3
39.25,-102.283
68.067,-149.583
59.8,-144.6
63.883,-149.017
41.733,-83.65
61.817,-147.55
60.233,-146.65
61.983,-152.083
63.733,-148.917
63.65,-148.8
63.033,-145.5
62.033,-142.667
62.7,-143.983
60.133,-149.417
61.633,-149.033
60.767,-148.683
70.633,-160.0
42.067,-87.683
47.1,-91.75
34.133,-84.85
43.283,-70.933
30.35,-89.817
43.033,-102.517
39.6,-102.967
30.784,-98.662
30.784,-98.662
43.783,-82.983
28.283,-93.183
42.543,-83.178
41.783,-80.7
38.617,-112.217
39.933,-74.833
30.4,-86.467
31.235,-98.717
43.583,-71.267
32.217,-80.7
32.217,-80.7
41.417,-78.5
48.6,-113.117
48.367,-124.583
35.25,-75.7
46.267,-92.567
29.117,-81.567
46.833,-96.667
43.967,-69.717
39.467,-117.2
55.55,-133.1
55.583,-133.083
60.783,-148.85
60.783,-148.85
43.983,-70.95
43.083,-85.917
41.425,-88.419
41.433,-88.417
42.796,-86.162
42.683,-88.3
41.019,-89.386
41.017,-89.383
46.717,-92.05
43.983,-94.55
48.933,-95.35
45.433,-84.917
44.85,-93.15
31.917,-102.4
28.083,-92.7
36.417,-105.567
31.917,-98.6
30.383,-103.683
30.384,-103.684
32.958,-112.678
32.817,-109.683
32.667,-97.1
31.483,-97.317
34.05,-94.4
40.2,-79.817
36.35,-94.217
28.467,-93.733
37.601,-81.559
37.6,-81.567
39.833,-86.3
39.75,-82.65
37.817,-87.683
34.264,-116.854
31.169,-93.342
33.033,-116.917
35.583,-89.587
38.583,-91.0
37.186,-88.751
37.186,-88.751
35.214,-89.043
34.545,-94.203
34.545,-94.203
45.815,-119.82
35.651,-88.379
33.633,-91.75
34.85,-86.55
42.5,-115.5
43.35,-76.383
40.933,-74.3
42.65,-77.05
39.967,-75.733
34.864,-80.748
41.2,-74.623
42.517,-75.067
38.317,-75.117
40.217,-74.6
40.333,-75.117
41.05,-78.417
41.5,-120.533
36.317,-119.633
40.747,-122.922
22.233,-159.4
36.767,-90.467
44.067,-101.65
35.167,-114.567
46.417,-86.65
46.417,-86.65
41.5,-120.533
45.833,-119.267
45.417,-123.817
29.77,-94.662
30.683,-97.683
31.717,-106.233
33.217,-96.75
33.583,-98.617
29.9,-97.867
43.833,-111.8
43.65,-116.633
40.3,-109.983
42.733,-114.45
33.967,-98.483
35.933,-79.067
35.433,-79.183
37.7,-77.433
28.183,-82.633
28.467,-80.55
45.317,-85.25
45.65,-84.467
45.533,-100.433
45.233,-93.983
44.783,-95.033
46.467,-84.367
45.867,-84.633
62.883,-149.833
30.633,-86.75
58.417,-157.367
63.317,-142.717
61.417,-149.517
56.85,-135.533
61.75,-150.05
59.233,-135.433
60.2,-154.3
63.083,-145.5
61.2,-149.8
62.533,-153.617
58.117,-135.45
62.3,-146.583
67.1,-157.85
63.4,-148.95
55.967,-133.8
56.25,-134.65
64.3,-149.117
46.683,-122.983
36.917,-94.883
38.185,-90.385
31.397,-84.895
31.4,-84.9
46.619,-93.31
46.617,-93.317
35.223,-83.419
35.217,-83.417
33.175,-97.828
33.183,-97.833
40.054,-106.369
40.05,-106.367
34.095,-82.816
34.1,-82.817
37.064,-81.798
37.067,-81.8
32.915,-85.963
32.917,-85.967
41.275,-85.84
41.267,-85.833
38.955,-121.082
38.955,-121.082
30.983,-84.633
30.967,-84.633
27.207,-98.121
27.2,-98.117
32.217,-101.517
32.213,-101.521
32.217,-101.517
48.467,-122.417
48.467,-122.417
28.973,-95.863
28.967,-95.867
34.273,-78.715
34.267,-78.717
41.736,-83.655
41.733,-83.65
26.442,-98.129
26.442,-98.122
35.256,-81.601
35.256,-81.601
36.687,-77.483
36.687,-77.483
34.602,-78.578
34.6,-78.583
35.1,-117.567
34.226,-99.284
34.233,-99.283
36.018,-75.671
36.018,-75.671
43.677,-92.18
43.677,-92.18
42.574,-84.811
42.567,-84.817
37.521,-76.765
37.517,-76.767
32.444,-97.817
32.45,-97.817
33.714,-96.674
33.714,-96.674
36.361,-78.529
36.367,-78.533
33.533,-82.517
36.317,-119.633
32.747,-96.531
32.75,-96.533
41.533,-87.533
42.453,-91.948
42.45,-91.95
33.78,-82.816
33.783,-82.817
32.084,-97.097
32.083,-97.1
30.886,-94.035
30.886,-94.035
37.239,-76.716
37.233,-76.717
31.869,-95.218
31.867,-95.217
32.456,-96.913
32.45,-96.917
32.683,-83.35
32.646,-81.596
32.645,-81.596
33.593,-95.064
33.593,-96.064
30.872,-96.622
30.867,-96.617
40.1,-75.267
40.133,-75.267
33.254,-97.581
33.25,-97.583
38.96,-94.371
38.956,-94.373
34.861,-86.557
34.861,-86.557
41.196,-96.112
41.196,-96.112
40.947,-91.511
40.95,-91.517
44.85,-93.567
33.096,-94.961
33.1,-94.967
41.4,-92.946
41.4,-92.95
35.613,-100.996
35.617,-100.983
31.78,-95.706
31.783,-95.7
36.414,-100.75
36.417,-100.75
27.779,-97.691
27.783,-97.683
38.398,-77.456
38.4,-77.45
33.11,-98.555
33.11,-98.555
39.016,-87.65
39.017,-87.65
32.354,-97.434
32.35,-97.433
45.654,-84.519
45.65,-84.517
48.299,-116.56
48.3,-116.567
30.243,-98.91
30.25,-98.909
40.435,-75.382
40.433,-75.383
34.717,-97.217
42.219,-92.026
42.217,-92.033
44.892,-91.868
44.883,-91.867
39.0,-80.274
39.0,-80.267
34.117,-117.683
38.607,-87.727
38.6,-87.733
36.233,-90.033
42.767,-96.933
33.898,-117.602
33.9,-117.6
39.167,-77.167
57.783,-135.217
40.617,-96.917
59.35,-157.467
37.8,-94.767
32.15,-111.167
44.626,-86.201
44.625,-86.201
44.383,-104.4
35.864,-98.421
35.867,-98.421
44.333,-89.02
44.333,-89.017
42.732,-95.556
42.733,-95.55
42.796,-109.807
42.8,-109.8
30.75,-92.683
33.598,-83.139
33.6,-83.133
33.154,-83.241
33.154,-83.241
42.633,-70.817
41.226,-92.491
41.233,-92.5
28.167,-89.217
36.611,-83.738
36.617,-83.733
34.699,-99.338
34.7,-99.333
39.6,-78.767
39.617,-78.767
35.533,-98.933
35.95,-96.773
35.95,-96.767
35.467,-98.0
35.267,-96.683
31.043,-86.312
31.05,-86.317
31.846,-86.611
31.85,-86.617
31.951,-85.129
31.951,-85.129
29.129,-100.472
42.074,-124.29
38.687,-80.652
38.683,-80.65
45.367,-94.75
43.983,-95.783
43.743,-111.098
43.742,-111.098
41.96,-85.593
41.967,-85.6
28.0,-82.164
28.0,-82.167
27.916,-82.449
27.917,-82.45
46.007,-83.743
46.009,-83.744
34.229,-86.256
34.233,-86.25
35.633,-91.167
35.638,-91.176
41.033,-80.417
36.855,-84.856
36.855,-84.856
30.291,-87.672
30.29,-87.672
63.49,-162.11
30.704,-87.023
30.697,-87.016
38.967,-76.333
39.8,-105.767
45.117,-95.133
32.767,-103.217
47.1,-122.283
38.317,-76.55
28.35,-97.717
31.056,-82.767
34.85,-102.333
34.1,-93.066
28.95,-98.517
27.917,-97.217
39.217,-82.233
44.033,-89.3
29.95,-81.983
35.6,-92.45
38.783,-93.8
33.85,-98.483
33.85,-98.483
41.417,-96.117
38.15,-122.55
39.933,-74.3
39.983,-75.867
34.85,-84.0
36.422,-105.29
41.828,-94.16
34.267,-87.6
40.333,-82.517
43.433,-86.0
37.852,-96.3
37.583,-101.733
38.454,-101.746
37.667,-98.117
39.833,-101.033
39.417,-101.033
37.317,-97.383
37.15,-101.367
37.158,-95.778
37.263,-98.546
39.761,-98.793
37.87,-95.386
38.2,-99.083
38.35,-97.683
39.85,-99.895
39.1,-100.817
39.733,-99.317
37.45,-94.733
39.767,-101.8
38.483,-100.883
37.6,-101.367
36.817,-87.9
38.233,-84.433
37.35,-87.4
37.633,-85.233
37.367,-85.317
37.817,-85.5
36.667,-88.367
37.578,-84.77
38.554,-82.738
37.686,-85.925
38.542,-83.743
36.85,-87.45
37.633,-84.333
38.067,-83.983
37.388,-83.262
37.751,-82.637
37.01,-85.103
37.233,-87.15
36.769,-88.585
37.017,-88.3
37.567,-82.567
36.8,-84.2
29.95,-90.083
30.817,-89.867
30.567,-92.1
38.943,-76.568
38.75,-76.95
44.983,-70.667
39.783,-93.5
36.811,-94.392
40.35,-94.917
39.717,-91.45
37.65,-92.65
38.617,-94.35
36.9,-94.017
36.601,-89.992
39.464,-92.427
39.096,-93.203
39.15,-91.817
37.852,-94.305
37.133,-90.717
38.35,-93.35
36.9,-89.567
38.233,-91.167
46.217,-97.633
44.567,-72.017
44.889,-72.229
44.933,-73.1
39.517,-75.717
43.604,-113.334
43.133,-115.733
37.4,-77.517
36.783,-76.45
37.85,-76.883
31.883,-85.483
31.05,-87.067
33.567,-86.05
33.902,-87.314
32.35,-86.983
33.313,-86.926
33.167,-86.3
45.233,-96.567
45.767,-97.75
38.933,-81.817
39.883,-80.733
41.153,-104.13
42.717,-110.933
41.824,-110.557
41.392,-110.407
44.867,-108.8
41.45,-106.817
43.55,-109.683
44.917,-108.45
38.428,-105.1
40.75,-106.267
40.094,-108.763
37.45,-102.617
38.817,-106.117
38.233,-108.567
38.783,-108.067
38.533,-106.05
40.033,-105.217
40.017,-105.05
40.333,-103.8
40.083,-105.917
40.567,-102.267
40.167,-105.167
37.283,-107.05
34.383,-89.533
30.5,-97.967
41.3,-85.067
40.617,-103.267
41.384,-72.506
39.6,-116.0
39.667,-119.883
39.4,-119.25
39.183,-119.733
39.0,-119.751
40.75,-74.0
40.701,-74.009
42.283,-73.717
42.382,-77.682
43.051,-73.861
42.083,-76.1
35.431,-99.394
34.033,-95.533
36.167,-96.15
46.667,-120.45
48.417,-120.15
40.482,-111.429
40.279,-110.051
41.55,-112.067
38.967,-112.367
37.011,-112.531
38.733,-112.1
40.617,-112.35
40.617,-112.0
38.233,-112.667
40.031,-86.251
38.533,-121.783
32.15,-94.85
32.717,-98.892
29.35,-98.85
40.617,-74.25
45.9,-94.867
45.0,-92.85
26.967,-99.25
45.986,-95.992
42.683,-90.45
29.976,-92.084
34.383,-89.533
44.783,-88.55
37.3,-76.633
30.46,-87.877
41.333,-86.667
29.717,-95.383
34.3,-81.633
34.5,-81.95
33.183,-80.033
34.783,-81.2
33.65,-81.683
33.25,-81.383
34.283,-80.567
33.717,-79.85
34.717,-79.95
32.701,-80.003
34.717,-80.85
34.181,-79.335
32.917,-80.633
34.0,-80.367
32.4,-80.633
33.828,-79.122
38.909,-121.351
38.033,-120.417
36.533,-93.2
29.8,-95.9
38.866,-77.05
41.133,-104.867
36.95,-116.033
33.6,-97.783
36.367,-82.167
44.016,-97.086
36.75,-97.35
35.883,-101.033
35.283,-95.1
35.483,-97.817
43.663,-84.261
34.617,-79.733
33.063,-80.279
34.4,-80.117
34.315,-81.109
35.3,-112.2
38.35,-93.683
29.5,-95.477
44.095,-121.2
30.533,-98.367
38.8,-104.517
38.75,-104.85
43.233,-93.783
33.417,-112.683
38.717,-120.75
37.513,-122.501
31.106,-98.196
30.395,-97.567
36.33,-77.635
40.225,-83.352
38.35,-119.517
36.4,-90.65
28.867,-82.567
43.117,-89.533
46.023,-92.895
45.707,-94.933
30.735,-101.203
42.938,-85.061
43.579,-90.913
28.083,-87.983
27.2,-92.2
28.6,-91.2
28.217,-89.617
27.817,-94.317
27.3,-93.533
31.554,-81.883
29.467,-81.206
33.633,-85.15
36.533,-115.567
34.85,-92.3
35.985,-85.809
33.56,-92.085
32.628,-97.354
38.146,-120.648
34.135,-109.31
42.8,-82.983
42.05,-104.933
43.25,-82.717
39.5,-76.983
33.734,-117.023
46.449,-109.853
40.611,-83.65
38.25,-114.383
34.383,-117.317
34.133,-117.4
34.883,-91.183
39.667,-74.758
36.588,-118.052
38.684,-120.988
41.167,-95.733
39.608,-77.008
41.05,-93.683
40.869,-111.927
35.65,-105.133
48.95,-122.583
38.981,-82.578
38.547,-99.29
36.604,-117.159
32.796,-88.832
41.036,-83.982
40.042,-76.201
31.429,-83.489
40.204,-84.532
33.912,-84.941
42.413,-124.424
38.667,-78.501
29.117,-89.55
28.65,-89.8
28.433,-92.883
29.483,-93.633
29.117,-91.867
29.467,-92.367
34.645,-106.834
27.835,-96.011
28.577,-94.977
27.962,-93.671
43.983,-124.111
28.5,-95.717
27.283,-96.733
27.733,-96.183
29.724,-98.695
43.581,-116.523
30.358,-85.799
41.066,-86.182
47.451,-99.151
30.902,-83.881
32.646,-93.298
35.947,-114.861
28.209,-100.019
34.817,-82.7
27.35,-94.633
33.632,-83.85
41.733,-106.467
48.35,-122.65
27.817,-97.083
48.612,-123.139
45.667,-121.533
44.437,-93.913
41.391,-83.63
38.727,-90.508
40.948,-80.862
41.128,-74.347
46.251,-114.125
44.0,-102.254
41.45,-81.063
33.969,-112.799
31.674,-99.977
43.065,-84.489
41.446,-72.456
41.447,-80.391
36.654,-83.218
33.433,-88.849
31.841,-99.404
34.987,-106.009
34.659,-87.349
35.815,-120.744
35.507,-86.804
31.673,-89.172
36.773,-77.794
41.117,-114.922
31.64,-96.515
38.343,-98.227
36.169,-89.677
31.903,-90.369
36.096,-89.863
30.786,-89.505
35.6,-87.883
32.304,-90.411
37.596,-93.348
33.72,-93.659
37.4,-86.26
34.445,-87.711
32.311,-89.136
30.843,-89.16
34.876,-94.109
35.385,-87.968
35.903,-89.397
33.346,-91.316
43.877,-73.413
43.863,-73.743
41.69,-72.865
41.0,-92.763
42.774,-84.733
46.013,-98.513
32.176,-94.299
33.804,-93.362
33.444,-93.054
46.347,-98.284
40.962,-80.677
39.779,-81.103
41.319,-81.96
37.688,-82.261
39.63,-86.814
40.525,-82.85
31.207,-81.906
31.213,-83.226
30.806,-83.587
30.753,-81.559
32.387,-82.564
39.21,-93.928
40.732,-92.428
36.381,-93.625
35.15,-93.862
34.808,-91.712
35.598,-92.452
36.8,-86.81
36.788,-98.359
44.004,-96.593
31.016,-89.483
31.467,-87.9
46.789,-90.759
30.261,-88.128
45.36,-117.254
45.216,-122.59
39.667,-119.876
32.977,-97.488
47.419,-105.562
44.736,-112.72
37.697,-104.785
47.724,-97.59
42.112,-98.039
44.061,-98.531
44.913,-84.876
46.009,-88.274
32.582,-97.591
38.946,-104.57
48.884,-99.621
46.925,-103.982
48.784,-97.632
34.689,-86.006
48.48,-99.236
44.251,-90.855
48.929,-103.297
48.753,-98.393
48.381,-102.898
35.937,-77.547
48.405,-97.371
47.29,-101.581
48.39,-100.024
47.796,-103.254
38.947,-92.683
46.768,-100.894
40.767,-87.433
33.183,-80.033
29.85,-97.667
32.283,-83.433
46.35,-98.733
33.85,-79.767
30.917,-95.95
33.617,-83.467
33.05,-97.233
32.299,-84.0
43.717,-85.0
47.552,-96.292
38.75,-108.15
42.567,-78.433
46.117,-89.883
48.283,-99.4
48.183,-96.717
42.9,-77.317
44.233,-95.0
46.9,-96.917
47.467,-97.333
46.817,-101.867
48.917,-101.033
33.783,-83.7
38.85,-75.617
39.017,-123.383
36.45,-119.317
43.067,-83.267
38.7,-87.133
29.067,-81.283
31.35,-109.5
40.767,-85.8
36.333,-84.167
37.883,-122.517
48.301,-102.406
46.942,-98.018
29.233,-87.783
27.833,-91.983
28.633,-91.483
29.433,-92.983
27.633,-90.45
29.183,-94.517
43.033,-100.617
26.833,-96.933
28.917,-93.3
37.036,-113.51
48.726,-116.295
34.915,-88.604
27.2,-90.033
30.071,-94.216
34.3,-90.512
40.28,-83.115
45.506,-91.981
40.85,-77.85
31.606,-90.409
46.218,-100.245
40.1,-102.233
38.25,-122.6
35.707,-77.372
31.2,-89.183
40.266,-120.153
46.167,-98.083
47.783,-99.933
41.233,-96.6
32.517,-94.3
40.367,-83.817
30.598,-84.557
30.617,-81.467
47.423,-98.106
32.11,-84.189
37.974,-92.691
32.609,-82.37
34.564,-117.675
29.248,-88.441
26.939,-94.689
28.16,-90.666
28.27,-92.264
29.117,-90.2
36.859,-83.358
32.567,-84.251
40.711,-86.375
32.214,-83.128
32.067,-106.15
30.033,-85.533
32.417,-99.85
33.227,-84.275
30.718,-91.479
35.704,-79.504
44.15,-107.167
42.517,-108.783
44.017,-92.483
35.178,-86.066
31.174,-89.191
32.333,-108.691
41.333,-104.26
41.517,-104.0
41.583,-103.667
41.367,-103.8
41.117,-103.983
41.367,-103.483
41.217,-103.1
41.317,-102.833
41.05,-102.867
40.967,-103.2
41.133,-103.483
40.917,-103.7
40.7,-103.483
40.633,-103.833
40.883,-104.0
47.283,-110.8
47.283,-110.367
47.1,-110.167
47.383,-109.81
47.45,-109.417
47.6,-112.31
47.333,-112.1
47.7,-111.95
47.317,-111.467
47.75,-111.55
46.45,-109.8
46.7,-109.733
47.017,-109.63
47.067,-109.033
47.333,-108.933
47.967,-100.581
47.909,-100.927
47.714,-101.01
47.795,-101.299
47.751,-101.674
47.896,-101.674
48.12,-101.96
47.974,-102.223
48.345,-102.304
48.412,-101.892
48.551,-102.12
48.789,-102.269
48.673,-101.882
48.76,-101.592
48.825,-101.283
40.983,-122.694
43.985,-73.096
41.572,-86.735
35.38,-86.246
32.331,-102.53
31.684,-83.27
30.879,-96.971
31.885,-82.647
43.467,-108.389
36.072,-75.694
35.238,-79.996
25.995,-81.673
28.228,-82.156
32.164,-95.828
32.931,-96.435
39.332,-94.31
30.173,-90.941
46.667,-120.45
44.476,-93.016
44.483,-93.017
46.244,-96.607
46.25,-96.6
38.3,-95.717
43.621,-96.216
43.617,-96.217
43.459,-83.446
27.812,-97.089
27.833,-97.067
19.1,-155.567
24.555,-81.752
28.29,-81.437
28.29,-81.437
28.95,-81.967
28.967,-81.967
24.6,-81.7
28.474,-82.454
28.474,-82.455
24.583,-81.683
24.726,-81.052
24.733,-81.05
28.062,-81.754
28.05,-81.75
34.633,-103.633
24.95,-80.583
25.791,-80.316
28.014,-82.345
28.017,-82.35
26.378,-80.108
26.378,-80.108
25.617,-80.417
25.907,-80.28
25.9,-80.283
26.072,-80.154
25.483,-80.383
25.483,-80.383
25.767,-80.133
25.583,-80.1
25.648,-80.433
25.65,-80.433
26.685,-80.099
34.269,-86.858
34.267,-86.85
44.074,-93.553
44.067,-93.55
44.753,-95.556
44.75,-95.55
