1,0,begin
60.521,5.725,20140313
60.633,6.1,20140313
60.4,5.317,19851230
60.383,5.333,20140313
61.783,6.183,20140312
61.033,5.383,20140312
61.833,6.117,20140313
61.9,6.55,20140313
61.467,5.917,20140312
61.383,5.75,20140313
60.833,5.95,20080924
60.85,5.983,20140313
60.383,5.967,20140313
60.4,5.917,20060726
60.35,6.267,20140313
60.217,5.983,20050910
61.433,6.767,20140313
60.65,6.5,20030331
60.633,6.433,20140313
61.167,6.65,20140313
61.167,6.65,20011102
60.417,7.283,20140313
60.467,6.867,20070227
60.317,6.65,20140313
60.7,6.95,20140313
61.867,6.75,20131217
60.65,7.267,20140313
61.15,7.133,20140313
61.167,7.133,19841217
60.6,7.533,20140313
60.6,7.517,20011210
60.183,7.483,20140313
61.06,7.3,20140313
61.516,7.906,20140313
61.5,7.7,20140313
60.85,8.6,20140313
60.533,8.2,20140313
61.9,7.917,20140312
62.017,7.667,20140313
61.667,8.367,20140313
61.183,8.117,20140313
65.25,8.917,20140313
61.567,8.0,20140222
60.983,9.233,20140313
61.233,8.933,19801105
61.0,9.283,20140313
60.917,9.283,20140312
61.517,9.4,20140313
61.117,9.067,20140313
60.567,9.133,20040121
60.567,9.133,20140313
60.933,10.033,20120930
61.0,9.3,19880913
61.467,10.133,20140313
61.033,2.033,20140313
60.383,9.6,20140313
61.1,10.467,20140313
61.883,10.15,20051209
61.65,10.117,20140313
61.167,9.967,19840827
60.7,10.867,20140313
60.767,10.8,20140313
61.4,11.15,20140313
60.817,11.083,19900222
60.2,11.083,20140313
60.817,11.067,20140313
60.8,11.1,20140313
61.45,10.183,20140313
61.186,11.371,20140313
60.617,12.017,20050331
60.617,12.017,20140313
61.89,12.033,20140313
61.3,12.267,20140313
56.9,3.35,20140313
59.983,2.25,20060718
59.3,4.867,20140313
56.55,3.25,20140313
59.35,5.217,19840807
59.917,5.067,20140313
59.333,5.183,20140313
60.983,9.283,20051028
59.067,5.417,20140313
58.65,5.567,20140313
58.75,5.65,20140313
59.433,5.067,20140313
58.883,5.633,20140313
58.95,5.733,20140313
59.483,5.75,20140313
60.017,5.206,20140313
59.05,6.117,20140313
59.167,6.033,20140313
59.167,6.05,20070529
59.65,6.367,20140313
58.517,6.517,20140313
58.433,5.867,20140313
58.117,6.567,20140313
58.1,6.633,20070813
58.017,7.45,20140313
58.933,6.917,20140313
58.883,6.85,20100331
59.833,6.983,20140313
59.767,7.367,20140313
59.817,7.217,20020927
57.983,7.05,20140313
58.25,7.317,20140312
59.333,6.867,20140313
59.583,7.383,20140313
58.667,7.8,20140313
59.2,7.517,20140313
59.45,8.0,19891113
59.567,8.2,20040731
59.5,8.2,20140313
58.067,8.05,20140313
58.87,9.026,20140313
59.833,8.183,20140313
58.2,8.083,20140313
58.601,8.416,20140313
59.033,8.517,20140313
58.65,8.633,20140312
59.433,10.583,20140313
59.65,10.767,20140313
58.333,8.517,20140313
58.4,8.783,20140313
59.967,11.033,20140313
58.633,9.15,20140313
60.183,12.0,20140313
60.167,10.25,20140313
59.383,9.2,20140313
59.567,9.2,20140312
60.05,9.15,20140313
59.617,9.633,20140313
59.9,9.533,20060831
59.183,9.567,20050405
58.85,9.55,20140313
59.717,10.15,20140313
58.967,10.15,20140313
59.75,10.0,20140313
59.233,10.35,20140313
59.033,10.517,20140313
59.2,10.267,20140313
59.183,10.267,20100310
59.917,11.583,20140313
59.317,10.45,20140313
59.617,10.217,20140313
59.85,10.433,20140313
59.933,-10.833,20140313
60.117,10.833,20140313
61.206,1.829,20140313
60.05,10.683,20140313
59.983,10.683,20140313
59.95,10.717,20140313
59.283,11.117,20140312
59.383,10.783,20140313
59.15,10.833,20140313
59.817,11.483,20071020
59.0,11.533,20100409
59.967,12.217,20050831
59.383,11.383,20091216
56.083,13.2,20140313
67.733,17.467,20050924
67.733,17.467,20131107
68.417,18.167,20140313
68.417,18.167,20140312
68.35,18.817,20051228
68.433,18.633,20050526
67.5,18.3,20131107
67.917,18.6,20131107
68.067,19.833,20131107
68.217,19.717,20030909
67.85,19.033,20140313
67.25,20.267,20131107
67.933,21.067,19990630
67.817,20.333,20140313
67.833,20.417,20030922
67.133,20.667,19910505
67.15,20.65,20140313
68.417,18.167,19770630
68.45,22.5,19591231
66.95,17.75,19770630
67.133,20.667,19770630
68.044,21.755,20131107
68.683,21.533,20131107
65.067,17.167,19591231
65.55,22.133,19770630
65.833,24.15,19770630
64.5,14.133,19770630
68.683,21.533,20041021
63.183,14.5,20050815
64.167,17.367,19770630
67.333,22.233,20131107
62.033,14.367,19770630
62.533,17.45,19770630
61.683,13.133,19770630
61.8,16.567,19770630
61.267,17.1,19770630
60.15,13.8,19770630
58.583,16.149,19591231
60.417,15.517,19730121
67.733,22.833,20131107
59.367,13.467,19770630
59.267,15.333,19770630
59.583,16.633,19770630
59.883,17.6,19770630
59.35,17.95,19770630
58.433,12.7,19770630
68.45,22.45,20120831
68.45,22.45,20140313
58.75,17.867,19770630
58.4,19.2,19770630
68.05,22.0,20040507
57.717,13.117,19770630
67.767,22.35,20050317
57.767,14.083,19770630
67.083,22.217,20020521
57.367,17.1,19770630
57.667,18.35,19770630
57.667,18.35,19770630
67.95,23.467,20040917
56.867,14.8,19770630
56.033,15.8,19770630
67.2,23.383,20140313
67.217,23.4,20080218
55.6,13.067,19740702
55.55,13.367,19770630
55.433,13.833,19770630
68.683,21.533,19770630
65.8,15.083,20140313
65.099,14.517,20131107
65.783,15.067,20131107
65.817,15.1,20080218
65.533,14.983,20040221
66.6,19.833,19770630
65.067,14.8,20050921
65.9,19.1,19770630
65.333,15.067,20131107
65.867,20.133,19770630
66.567,16.35,20040821
64.45,15.6,19770630
63.3,12.133,19770630
65.817,16.717,20050221
63.567,19.5,19770630
